Outer_ID,Repeat,Outer_Fold,Feature_Count,Feature,Selected,Mandatory,Feature_Order,Rank,Selected_Alpha,Mean_Normalized_Hybrid_Feature_Score
R03_F02,3,2,3,Tage,1,True,2,2.0,0.75,0.4099430558057521
R03_F02,3,2,3,tage,1,True,3,3.0,0.75,0.0688029973538078
R03_F02,3,2,4,Si,0,False,0,,0.25,
R03_F02,3,2,4,Fe,0,False,0,,0.25,
R03_F02,3,2,4,Cu,0,False,0,,0.25,
R03_F02,3,2,4,Mn,0,False,0,,0.25,
R03_F02,3,2,4,Mg,0,False,0,,0.25,
R03_F02,3,2,4,Cr,0,False,0,,0.25,
R03_F02,3,2,4,Zn,1,False,4,4.0,0.25,1.0
R03_F02,3,2,4,V,0,False,0,,0.25,
R03_F02,3,2,4,Ti,0,False,0,,0.25,
R03_F02,3,2,4,Zr,0,False,0,,0.25,
R03_F02,3,2,4,Li,0,False,0,,0.25,
R03_F02,3,2,4,Ni,0,False,0,,0.25,
R03_F02,3,2,4,Be,0,False,0,,0.25,
R03_F02,3,2,4,Sc,0,False,0,,0.25,
R03_F02,3,2,4,Tsol,1,True,1,1.0,0.25,0.5256426726919364
R03_F02,3,2,4,Tage,1,True,2,2.0,0.25,0.434688948846513
R03_F02,3,2,4,tage,1,True,3,3.0,0.25,0.2064089920614234
R03_F02,3,2,5,Si,0,False,0,,1.0,
R03_F02,3,2,5,Fe,0,False,0,,1.0,
R03_F02,3,2,5,Cu,0,False,0,,1.0,
R03_F02,3,2,5,Mn,0,False,0,,1.0,
R03_F02,3,2,5,Mg,1,False,5,5.0,1.0,0.8442377234453561
R03_F02,3,2,5,Cr,0,False,0,,1.0,
R03_F02,3,2,5,Zn,1,False,4,4.0,1.0,1.0
R03_F02,3,2,5,V,0,False,0,,1.0,
R03_F02,3,2,5,Ti,0,False,0,,1.0,
R03_F02,3,2,5,Zr,0,False,0,,1.0,
R03_F02,3,2,5,Li,0,False,0,,1.0,
R03_F02,3,2,5,Ni,0,False,0,,1.0,
R03_F02,3,2,5,Be,0,False,0,,1.0,
R03_F02,3,2,5,Sc,0,False,0,,1.0,
R03_F02,3,2,5,Tsol,1,True,1,1.0,1.0,0.742826661384171
R03_F02,3,2,5,Tage,1,True,2,2.0,1.0,0.3975701092853716
R03_F02,3,2,5,tage,1,True,3,3.0,1.0,0.0
R03_F02,3,2,6,Si,0,False,0,,0.25,
R03_F02,3,2,6,Fe,0,False,0,,0.25,
R03_F02,3,2,6,Cu,1,False,6,6.0,0.25,0.2972856747580132
R03_F02,3,2,6,Mn,0,False,0,,0.25,
R03_F02,3,2,6,Mg,1,False,5,5.0,0.25,0.5526535056671767
R03_F02,3,2,6,Cr,0,False,0,,0.25,
R03_F02,3,2,6,Zn,1,False,4,4.0,0.25,1.0
R03_F02,3,2,6,V,0,False,0,,0.25,
R03_F02,3,2,6,Ti,0,False,0,,0.25,
R03_F02,3,2,6,Zr,0,False,0,,0.25,
R03_F02,3,2,6,Li,0,False,0,,0.25,
R03_F02,3,2,6,Ni,0,False,0,,0.25,
R03_F02,3,2,6,Be,0,False,0,,0.25,
R03_F02,3,2,6,Sc,0,False,0,,0.25,
R03_F02,3,2,6,Tsol,1,True,1,1.0,0.25,0.5256426726919364
R03_F02,3,2,6,Tage,1,True,2,2.0,0.25,0.434688948846513
R03_F02,3,2,6,tage,1,True,3,3.0,0.25,0.2064089920614234
R03_F02,3,2,7,Si,0,False,0,,0.25,
R03_F02,3,2,7,Fe,0,False,0,,0.25,
R03_F02,3,2,7,Cu,1,False,6,6.0,0.25,0.2972856747580132
R03_F02,3,2,7,Mn,0,False,0,,0.25,
R03_F02,3,2,7,Mg,1,False,5,5.0,0.25,0.5526535056671767
R03_F02,3,2,7,Cr,0,False,0,,0.25,
R03_F02,3,2,7,Zn,1,False,4,4.0,0.25,1.0
R03_F02,3,2,7,V,0,False,0,,0.25,
R03_F02,3,2,7,Ti,1,False,7,7.0,0.25,0.2747872979722274
R03_F02,3,2,7,Zr,0,False,0,,0.25,
R03_F02,3,2,7,Li,0,False,0,,0.25,
R03_F02,3,2,7,Ni,0,False,0,,0.25,
R03_F02,3,2,7,Be,0,False,0,,0.25,
R03_F02,3,2,7,Sc,0,False,0,,0.25,
R03_F02,3,2,7,Tsol,1,True,1,1.0,0.25,0.5256426726919364
R03_F02,3,2,7,Tage,1,True,2,2.0,0.25,0.434688948846513
R03_F02,3,2,7,tage,1,True,3,3.0,0.25,0.2064089920614234
R03_F02,3,2,8,Si,1,False,8,8.0,0.75,0.3317748354400816
R03_F02,3,2,8,Fe,1,False,7,7.0,0.75,0.3567563856314967
R03_F02,3,2,8,Cu,0,False,0,,0.75,
R03_F02,3,2,8,Mn,0,False,0,,0.75,
R03_F02,3,2,8,Mg,1,False,5,5.0,0.75,0.7470429841859629
R03_F02,3,2,8,Cr,0,False,0,,0.75,
R03_F02,3,2,8,Zn,1,False,4,4.0,0.75,1.0
R03_F02,3,2,8,V,0,False,0,,0.75,
R03_F02,3,2,8,Ti,1,False,6,6.0,0.75,0.3721780179112897
R03_F02,3,2,8,Zr,0,False,0,,0.75,
R03_F02,3,2,8,Li,0,False,0,,0.75,
R03_F02,3,2,8,Ni,0,False,0,,0.75,
R03_F02,3,2,8,Be,0,False,0,,0.75,
R03_F02,3,2,8,Sc,0,False,0,,0.75,
R03_F02,3,2,8,Tsol,1,True,1,1.0,0.75,0.6704319984867595
R03_F02,3,2,8,Tage,1,True,2,2.0,0.75,0.4099430558057521
R03_F02,3,2,8,tage,1,True,3,3.0,0.75,0.0688029973538078
R03_F02,3,2,9,Si,1,False,9,9.0,0.5,0.2607660479678196
R03_F02,3,2,9,Fe,1,False,7,7.0,0.5,0.3104603229328924
R03_F02,3,2,9,Cu,1,False,8,8.0,0.5,0.2866548384837249
R03_F02,3,2,9,Mn,0,False,0,,0.5,
R03_F02,3,2,9,Mg,1,False,5,5.0,0.5,0.6498482449265699
R03_F02,3,2,9,Cr,0,False,0,,0.5,
R03_F02,3,2,9,Zn,1,False,4,4.0,0.5,1.0
R03_F02,3,2,9,V,0,False,0,,0.5,
R03_F02,3,2,9,Ti,1,False,6,6.0,0.5,0.3234826579417585
R03_F02,3,2,9,Zr,0,False,0,,0.5,
R03_F02,3,2,9,Li,0,False,0,,0.5,
R03_F02,3,2,9,Ni,0,False,0,,0.5,
R03_F02,3,2,9,Be,0,False,0,,0.5,
R03_F02,3,2,9,Sc,0,False,0,,0.5,
R03_F02,3,2,9,Tsol,1,True,1,1.0,0.5,0.598037335589348
R03_F02,3,2,9,Tage,1,True,2,2.0,0.5,0.4223160023261326
R03_F02,3,2,9,tage,1,True,3,3.0,0.5,0.1376059947076156
R03_F02,3,2,10,Si,0,False,0,,0.0,
R03_F02,3,2,10,Fe,1,False,8,8.0,0.0,0.2178681975356837
R03_F02,3,2,10,Cu,1,False,6,6.0,0.0,0.3079165110323015
R03_F02,3,2,10,Mn,0,False,0,,0.0,
R03_F02,3,2,10,Mg,1,False,5,5.0,0.0,0.4554587664077836
R03_F02,3,2,10,Cr,1,False,10,10.0,0.0,0.1376956383261683
R03_F02,3,2,10,Zn,1,False,4,4.0,0.0,1.0
R03_F02,3,2,10,V,0,False,0,,0.0,
R03_F02,3,2,10,Ti,1,False,7,7.0,0.0,0.2260919380026962
R03_F02,3,2,10,Zr,1,False,9,9.0,0.0,0.1612842004490441
R03_F02,3,2,10,Li,0,False,0,,0.0,
R03_F02,3,2,10,Ni,0,False,0,,0.0,
R03_F02,3,2,10,Be,0,False,0,,0.0,
R03_F02,3,2,10,Sc,0,False,0,,0.0,
R03_F02,3,2,10,Tsol,1,True,1,1.0,0.0,0.4532480097945249
R03_F02,3,2,10,Tage,1,True,2,2.0,0.0,0.4470618953668935
R03_F02,3,2,10,tage,1,True,3,3.0,0.0,0.2752119894152312
R03_F02,3,2,11,Si,0,False,0,,0.0,
R03_F02,3,2,11,Fe,1,False,8,8.0,0.0,0.2178681975356837
R03_F02,3,2,11,Cu,1,False,6,6.0,0.0,0.3079165110323015
R03_F02,3,2,11,Mn,1,False,11,11.0,0.0,0.1325274192954178
R03_F02,3,2,11,Mg,1,False,5,5.0,0.0,0.4554587664077836
R03_F02,3,2,11,Cr,1,False,10,10.0,0.0,0.1376956383261683
R03_F02,3,2,11,Zn,1,False,4,4.0,0.0,1.0
R03_F02,3,2,11,V,0,False,0,,0.0,
R03_F02,3,2,11,Ti,1,False,7,7.0,0.0,0.2260919380026962
R03_F02,3,2,11,Zr,1,False,9,9.0,0.0,0.1612842004490441
R03_F02,3,2,11,Li,0,False,0,,0.0,
R03_F02,3,2,11,Ni,0,False,0,,0.0,
R03_F02,3,2,11,Be,0,False,0,,0.0,
R03_F02,3,2,11,Sc,0,False,0,,0.0,
R03_F02,3,2,11,Tsol,1,True,1,1.0,0.0,0.4532480097945249
R03_F02,3,2,11,Tage,1,True,2,2.0,0.0,0.4470618953668935
R03_F02,3,2,11,tage,1,True,3,3.0,0.0,0.2752119894152312
R03_F02,3,2,12,Si,1,False,8,8.0,0.75,0.3317748354400816
R03_F02,3,2,12,Fe,1,False,7,7.0,0.75,0.3567563856314967
R03_F02,3,2,12,Cu,1,False,11,11.0,0.75,0.2760240022094367
R03_F02,3,2,12,Mn,0,False,0,,0.75,
R03_F02,3,2,12,Mg,1,False,5,5.0,0.75,0.7470429841859629
R03_F02,3,2,12,Cr,0,False,0,,0.75,
R03_F02,3,2,12,Zn,1,False,4,4.0,0.75,1.0
R03_F02,3,2,12,V,0,False,0,,0.75,
R03_F02,3,2,12,Ti,1,False,6,6.0,0.75,0.3721780179112897
R03_F02,3,2,12,Zr,1,False,10,10.0,0.75,0.2926965880555126
R03_F02,3,2,12,Li,1,False,12,12.0,0.75,0.2315570483178627
R03_F02,3,2,12,Ni,0,False,0,,0.75,
R03_F02,3,2,12,Be,0,False,0,,0.75,
R03_F02,3,2,12,Sc,1,False,9,9.0,0.75,0.327993690334349
R03_F02,3,2,12,Tsol,1,True,1,1.0,0.75,0.6704319984867595
R03_F02,3,2,12,Tage,1,True,2,2.0,0.75,0.4099430558057521
R03_F02,3,2,12,tage,1,True,3,3.0,0.75,0.0688029973538078
R03_F02,3,2,13,Si,1,False,9,9.0,0.5,0.2607660479678196
R03_F02,3,2,13,Fe,1,False,7,7.0,0.5,0.3104603229328924
R03_F02,3,2,13,Cu,1,False,8,8.0,0.5,0.2866548384837249
R03_F02,3,2,13,Mn,0,False,0,,0.5,
R03_F02,3,2,13,Mg,1,False,5,5.0,0.5,0.6498482449265699
R03_F02,3,2,13,Cr,1,False,13,13.0,0.5,0.1591765759193226
R03_F02,3,2,13,Zn,1,False,4,4.0,0.5,1.0
R03_F02,3,2,13,V,0,False,0,,0.5,
R03_F02,3,2,13,Ti,1,False,6,6.0,0.5,0.3234826579417585
R03_F02,3,2,13,Zr,1,False,11,11.0,0.5,0.2488924588533564
R03_F02,3,2,13,Li,1,False,12,12.0,0.5,0.1928670527605837
R03_F02,3,2,13,Ni,0,False,0,,0.5,
R03_F02,3,2,13,Be,0,False,0,,0.5,
R03_F02,3,2,13,Sc,1,False,10,10.0,0.5,0.2509921269452346
R03_F02,3,2,13,Tsol,1,True,1,1.0,0.5,0.598037335589348
R03_F02,3,2,13,Tage,1,True,2,2.0,0.5,0.4223160023261326
R03_F02,3,2,13,tage,1,True,3,3.0,0.5,0.1376059947076156
R03_F02,3,2,14,Si,1,False,8,8.0,0.75,0.3317748354400816
R03_F02,3,2,14,Fe,1,False,7,7.0,0.75,0.3567563856314967
R03_F02,3,2,14,Cu,1,False,11,11.0,0.75,0.2760240022094367
R03_F02,3,2,14,Mn,0,False,0,,0.75,
R03_F02,3,2,14,Mg,1,False,5,5.0,0.75,0.7470429841859629
R03_F02,3,2,14,Cr,1,False,13,13.0,0.75,0.1699170447158998
R03_F02,3,2,14,Zn,1,False,4,4.0,0.75,1.0
R03_F02,3,2,14,V,0,False,0,,0.75,
R03_F02,3,2,14,Ti,1,False,6,6.0,0.75,0.3721780179112897
R03_F02,3,2,14,Zr,1,False,10,10.0,0.75,0.2926965880555126
R03_F02,3,2,14,Li,1,False,12,12.0,0.75,0.2315570483178627
R03_F02,3,2,14,Ni,0,False,0,,0.75,
R03_F02,3,2,14,Be,1,False,14,14.0,0.75,0.1460296374796517
R03_F02,3,2,14,Sc,1,False,9,9.0,0.75,0.327993690334349
R03_F02,3,2,14,Tsol,1,True,1,1.0,0.75,0.6704319984867595
R03_F02,3,2,14,Tage,1,True,2,2.0,0.75,0.4099430558057521
R03_F02,3,2,14,tage,1,True,3,3.0,0.75,0.0688029973538078
R03_F02,3,2,15,Si,1,False,8,8.0,0.75,0.3317748354400816
R03_F02,3,2,15,Fe,1,False,7,7.0,0.75,0.3567563856314967
R03_F02,3,2,15,Cu,1,False,11,11.0,0.75,0.2760240022094367
R03_F02,3,2,15,Mn,0,False,0,,0.75,
R03_F02,3,2,15,Mg,1,False,5,5.0,0.75,0.7470429841859629
R03_F02,3,2,15,Cr,1,False,13,13.0,0.75,0.1699170447158998
R03_F02,3,2,15,Zn,1,False,4,4.0,0.75,1.0
R03_F02,3,2,15,V,0,False,0,,0.75,
R03_F02,3,2,15,Ti,1,False,6,6.0,0.75,0.3721780179112897
R03_F02,3,2,15,Zr,1,False,10,10.0,0.75,0.2926965880555126
R03_F02,3,2,15,Li,1,False,12,12.0,0.75,0.2315570483178627
R03_F02,3,2,15,Ni,1,False,15,15.0,0.75,0.0761284698395294
R03_F02,3,2,15,Be,1,False,14,14.0,0.75,0.1460296374796517
R03_F02,3,2,15,Sc,1,False,9,9.0,0.75,0.327993690334349
R03_F02,3,2,15,Tsol,1,True,1,1.0,0.75,0.6704319984867595
R03_F02,3,2,15,Tage,1,True,2,2.0,0.75,0.4099430558057521
R03_F02,3,2,15,tage,1,True,3,3.0,0.75,0.0688029973538078
R03_F02,3,2,16,Si,1,False,10,10.0,0.25,0.1897572604955575
R03_F02,3,2,16,Fe,1,False,8,8.0,0.25,0.2641642602342881
R03_F02,3,2,16,Cu,1,False,6,6.0,0.25,0.2972856747580132
R03_F02,3,2,16,Mn,1,False,14,14.0,0.25,0.1050014460089513
R03_F02,3,2,16,Mg,1,False,5,5.0,0.25,0.5526535056671767
R03_F02,3,2,16,Cr,1,False,13,13.0,0.25,0.1484361071227455
R03_F02,3,2,16,Zn,1,False,4,4.0,0.25,1.0
R03_F02,3,2,16,V,0,False,0,,0.25,
R03_F02,3,2,16,Ti,1,False,7,7.0,0.25,0.2747872979722274
R03_F02,3,2,16,Zr,1,False,9,9.0,0.25,0.2050883296512003
R03_F02,3,2,16,Li,1,False,12,12.0,0.25,0.1541770572033047
R03_F02,3,2,16,Ni,1,False,16,16.0,0.25,0.0472084491257826
R03_F02,3,2,16,Be,1,False,15,15.0,0.25,0.0653385851195742
R03_F02,3,2,16,Sc,1,False,11,11.0,0.25,0.1739905635561203
R03_F02,3,2,16,Tsol,1,True,1,1.0,0.25,0.5256426726919364
R03_F02,3,2,16,Tage,1,True,2,2.0,0.25,0.434688948846513
R03_F02,3,2,16,tage,1,True,3,3.0,0.25,0.2064089920614234
R03_F02,3,2,17,Si,1,False,9,9.0,0.5,0.2607660479678196
R03_F02,3,2,17,Fe,1,False,7,7.0,0.5,0.3104603229328924
R03_F02,3,2,17,Cu,1,False,8,8.0,0.5,0.2866548384837249
R03_F02,3,2,17,Mn,1,False,15,15.0,0.5,0.0774754727224849
R03_F02,3,2,17,Mg,1,False,5,5.0,0.5,0.6498482449265699
R03_F02,3,2,17,Cr,1,False,13,13.0,0.5,0.1591765759193226
R03_F02,3,2,17,Zn,1,False,4,4.0,0.5,1.0
R03_F02,3,2,17,V,1,False,17,17.0,0.5,0.0145305238687558
R03_F02,3,2,17,Ti,1,False,6,6.0,0.5,0.3234826579417585
R03_F02,3,2,17,Zr,1,False,11,11.0,0.5,0.2488924588533564
R03_F02,3,2,17,Li,1,False,12,12.0,0.5,0.1928670527605837
R03_F02,3,2,17,Ni,1,False,16,16.0,0.5,0.061668459482656
R03_F02,3,2,17,Be,1,False,14,14.0,0.5,0.105684111299613
R03_F02,3,2,17,Sc,1,False,10,10.0,0.5,0.2509921269452346
R03_F02,3,2,17,Tsol,1,True,1,1.0,0.5,0.598037335589348
R03_F02,3,2,17,Tage,1,True,2,2.0,0.5,0.4223160023261326
R03_F02,3,2,17,tage,1,True,3,3.0,0.5,0.1376059947076156
R03_F03,3,3,3,Si,0,False,0,,0.0,
R03_F03,3,3,3,Fe,0,False,0,,0.0,
R03_F03,3,3,3,Cu,0,False,0,,0.0,
R03_F03,3,3,3,Mn,0,False,0,,0.0,
R03_F03,3,3,3,Mg,0,False,0,,0.0,
R03_F03,3,3,3,Cr,0,False,0,,0.0,
R03_F03,3,3,3,Zn,0,False,0,,0.0,
R03_F03,3,3,3,V,0,False,0,,0.0,
R03_F03,3,3,3,Ti,0,False,0,,0.0,
R03_F03,3,3,3,Zr,0,False,0,,0.0,
R03_F03,3,3,3,Li,0,False,0,,0.0,
R03_F03,3,3,3,Ni,0,False,0,,0.0,
R03_F03,3,3,3,Be,0,False,0,,0.0,
R03_F03,3,3,3,Sc,0,False,0,,0.0,
R03_F03,3,3,3,Tsol,1,True,1,1.0,0.0,0.5193917509611272
R03_F03,3,3,3,Tage,1,True,2,2.0,0.0,0.5202467506243533
R03_F03,3,3,3,tage,1,True,3,3.0,0.0,0.3183160169051823
R03_F03,3,3,4,Si,0,False,0,,0.25,
R03_F03,3,3,4,Fe,0,False,0,,0.25,
R03_F03,3,3,4,Cu,0,False,0,,0.25,
R03_F03,3,3,4,Mn,0,False,0,,0.25,
R03_F03,3,3,4,Mg,0,False,0,,0.25,
R03_F03,3,3,4,Cr,0,False,0,,0.25,
R03_F03,3,3,4,Zn,1,False,4,4.0,0.25,1.0
R03_F03,3,3,4,V,0,False,0,,0.25,
R03_F03,3,3,4,Ti,0,False,0,,0.25,
R03_F03,3,3,4,Zr,0,False,0,,0.25,
R03_F03,3,3,4,Li,0,False,0,,0.25,
R03_F03,3,3,4,Ni,0,False,0,,0.25,
R03_F03,3,3,4,Be,0,False,0,,0.25,
R03_F03,3,3,4,Sc,0,False,0,,0.25,
R03_F03,3,3,4,Tsol,1,True,1,1.0,0.25,0.5864218386567575
R03_F03,3,3,4,Tage,1,True,2,2.0,0.25,0.4780494083572426
R03_F03,3,3,4,tage,1,True,3,3.0,0.25,0.2387370126788867
R03_F03,3,3,5,Si,0,False,0,,0.25,
R03_F03,3,3,5,Fe,0,False,0,,0.25,
R03_F03,3,3,5,Cu,0,False,0,,0.25,
R03_F03,3,3,5,Mn,0,False,0,,0.25,
R03_F03,3,3,5,Mg,1,False,5,5.0,0.25,0.5012405978618621
R03_F03,3,3,5,Cr,0,False,0,,0.25,
R03_F03,3,3,5,Zn,1,False,4,4.0,0.25,1.0
R03_F03,3,3,5,V,0,False,0,,0.25,
R03_F03,3,3,5,Ti,0,False,0,,0.25,
R03_F03,3,3,5,Zr,0,False,0,,0.25,
R03_F03,3,3,5,Li,0,False,0,,0.25,
R03_F03,3,3,5,Ni,0,False,0,,0.25,
R03_F03,3,3,5,Be,0,False,0,,0.25,
R03_F03,3,3,5,Sc,0,False,0,,0.25,
R03_F03,3,3,5,Tsol,1,True,1,1.0,0.25,0.5864218386567575
R03_F03,3,3,5,Tage,1,True,2,2.0,0.25,0.4780494083572426
R03_F03,3,3,5,tage,1,True,3,3.0,0.25,0.2387370126788867
R03_F03,3,3,6,Si,0,False,0,,1.0,
R03_F03,3,3,6,Fe,0,False,0,,1.0,
R03_F03,3,3,6,Cu,0,False,0,,1.0,
R03_F03,3,3,6,Mn,0,False,0,,1.0,
R03_F03,3,3,6,Mg,1,False,5,5.0,1.0,0.8133355551023274
R03_F03,3,3,6,Cr,0,False,0,,1.0,
R03_F03,3,3,6,Zn,1,False,4,4.0,1.0,1.0
R03_F03,3,3,6,V,0,False,0,,1.0,
R03_F03,3,3,6,Ti,1,False,6,6.0,1.0,0.4420787545148333
R03_F03,3,3,6,Zr,0,False,0,,1.0,
R03_F03,3,3,6,Li,0,False,0,,1.0,
R03_F03,3,3,6,Ni,0,False,0,,1.0,
R03_F03,3,3,6,Be,0,False,0,,1.0,
R03_F03,3,3,6,Sc,0,False,0,,1.0,
R03_F03,3,3,6,Tsol,1,True,1,1.0,1.0,0.7875121017436483
R03_F03,3,3,6,Tage,1,True,2,2.0,1.0,0.3514573815559105
R03_F03,3,3,6,tage,1,True,3,3.0,1.0,0.0
R03_F03,3,3,7,Si,1,False,7,7.0,0.75,0.3384656148077242
R03_F03,3,3,7,Fe,0,False,0,,0.75,
R03_F03,3,3,7,Cu,0,False,0,,0.75,
R03_F03,3,3,7,Mn,0,False,0,,0.75,
R03_F03,3,3,7,Mg,1,False,5,5.0,0.75,0.709303902688839
R03_F03,3,3,7,Cr,0,False,0,,0.75,
R03_F03,3,3,7,Zn,1,False,4,4.0,0.75,1.0
R03_F03,3,3,7,V,0,False,0,,0.75,
R03_F03,3,3,7,Ti,1,False,6,6.0,0.75,0.39196433765148
R03_F03,3,3,7,Zr,0,False,0,,0.75,
R03_F03,3,3,7,Li,0,False,0,,0.75,
R03_F03,3,3,7,Ni,0,False,0,,0.75,
R03_F03,3,3,7,Be,0,False,0,,0.75,
R03_F03,3,3,7,Sc,0,False,0,,0.75,
R03_F03,3,3,7,Tsol,1,True,1,1.0,0.75,0.720482014048018
R03_F03,3,3,7,Tage,1,True,2,2.0,0.75,0.3936547238230212
R03_F03,3,3,7,tage,1,True,3,3.0,0.75,0.0795790042262955
R03_F03,3,3,8,Si,0,False,0,,0.0,
R03_F03,3,3,8,Fe,0,False,0,,0.0,
R03_F03,3,3,8,Cu,1,False,6,6.0,0.0,0.2919344331003111
R03_F03,3,3,8,Mn,0,False,0,,0.0,
R03_F03,3,3,8,Mg,1,False,5,5.0,0.0,0.3972089454483737
R03_F03,3,3,8,Cr,0,False,0,,0.0,
R03_F03,3,3,8,Zn,1,False,4,4.0,0.0,1.0
R03_F03,3,3,8,V,0,False,0,,0.0,
R03_F03,3,3,8,Ti,1,False,7,7.0,0.0,0.2416210870614199
R03_F03,3,3,8,Zr,1,False,8,8.0,0.0,0.1923237112809195
R03_F03,3,3,8,Li,0,False,0,,0.0,
R03_F03,3,3,8,Ni,0,False,0,,0.0,
R03_F03,3,3,8,Be,0,False,0,,0.0,
R03_F03,3,3,8,Sc,0,False,0,,0.0,
R03_F03,3,3,8,Tsol,1,True,1,1.0,0.0,0.5193917509611272
R03_F03,3,3,8,Tage,1,True,2,2.0,0.0,0.5202467506243533
R03_F03,3,3,8,tage,1,True,3,3.0,0.0,0.3183160169051823
R03_F03,3,3,9,Si,0,False,0,,0.0,
R03_F03,3,3,9,Fe,1,False,9,9.0,0.0,0.1777829600492031
R03_F03,3,3,9,Cu,1,False,6,6.0,0.0,0.2919344331003111
R03_F03,3,3,9,Mn,0,False,0,,0.0,
R03_F03,3,3,9,Mg,1,False,5,5.0,0.0,0.3972089454483737
R03_F03,3,3,9,Cr,0,False,0,,0.0,
R03_F03,3,3,9,Zn,1,False,4,4.0,0.0,1.0
R03_F03,3,3,9,V,0,False,0,,0.0,
R03_F03,3,3,9,Ti,1,False,7,7.0,0.0,0.2416210870614199
R03_F03,3,3,9,Zr,1,False,8,8.0,0.0,0.1923237112809195
R03_F03,3,3,9,Li,0,False,0,,0.0,
R03_F03,3,3,9,Ni,0,False,0,,0.0,
R03_F03,3,3,9,Be,0,False,0,,0.0,
R03_F03,3,3,9,Sc,0,False,0,,0.0,
R03_F03,3,3,9,Tsol,1,True,1,1.0,0.0,0.5193917509611272
R03_F03,3,3,9,Tage,1,True,2,2.0,0.0,0.5202467506243533
R03_F03,3,3,9,tage,1,True,3,3.0,0.0,0.3183160169051823
R03_F03,3,3,10,Si,1,False,10,10.0,0.25,0.1966159843257132
R03_F03,3,3,10,Fe,1,False,8,8.0,0.25,0.2312300448590315
R03_F03,3,3,10,Cu,1,False,6,6.0,0.25,0.2958642688215243
R03_F03,3,3,10,Mn,0,False,0,,0.25,
R03_F03,3,3,10,Mg,1,False,5,5.0,0.25,0.5012405978618621
R03_F03,3,3,10,Cr,0,False,0,,0.25,
R03_F03,3,3,10,Zn,1,False,4,4.0,0.25,1.0
R03_F03,3,3,10,V,0,False,0,,0.25,
R03_F03,3,3,10,Ti,1,False,7,7.0,0.25,0.2917355039247733
R03_F03,3,3,10,Zr,1,False,9,9.0,0.25,0.2228953705562465
R03_F03,3,3,10,Li,0,False,0,,0.25,
R03_F03,3,3,10,Ni,0,False,0,,0.25,
R03_F03,3,3,10,Be,0,False,0,,0.25,
R03_F03,3,3,10,Sc,0,False,0,,0.25,
R03_F03,3,3,10,Tsol,1,True,1,1.0,0.25,0.5864218386567575
R03_F03,3,3,10,Tage,1,True,2,2.0,0.25,0.4780494083572426
R03_F03,3,3,10,tage,1,True,3,3.0,0.25,0.2387370126788867
R03_F03,3,3,11,Si,1,False,7,7.0,0.75,0.3384656148077242
R03_F03,3,3,11,Fe,1,False,8,8.0,0.75,0.3381242144786885
R03_F03,3,3,11,Cu,1,False,10,10.0,0.75,0.3037239402639506
R03_F03,3,3,11,Mn,0,False,0,,0.75,
R03_F03,3,3,11,Mg,1,False,5,5.0,0.75,0.709303902688839
R03_F03,3,3,11,Cr,0,False,0,,0.75,
R03_F03,3,3,11,Zn,1,False,4,4.0,0.75,1.0
R03_F03,3,3,11,V,0,False,0,,0.75,
R03_F03,3,3,11,Ti,1,False,6,6.0,0.75,0.39196433765148
R03_F03,3,3,11,Zr,1,False,11,11.0,0.75,0.2840386891069008
R03_F03,3,3,11,Li,0,False,0,,0.75,
R03_F03,3,3,11,Ni,0,False,0,,0.75,
R03_F03,3,3,11,Be,0,False,0,,0.75,
R03_F03,3,3,11,Sc,1,False,9,9.0,0.75,0.3170528283064643
R03_F03,3,3,11,Tsol,1,True,1,1.0,0.75,0.720482014048018
R03_F03,3,3,11,Tage,1,True,2,2.0,0.75,0.3936547238230212
R03_F03,3,3,11,tage,1,True,3,3.0,0.75,0.0795790042262955
R03_F03,3,3,12,Si,1,False,9,9.0,0.5,0.2675407995667187
R03_F03,3,3,12,Fe,1,False,8,8.0,0.5,0.28467712966886
R03_F03,3,3,12,Cu,1,False,7,7.0,0.5,0.2997941045427374
R03_F03,3,3,12,Mn,0,False,0,,0.5,
R03_F03,3,3,12,Mg,1,False,5,5.0,0.5,0.6052722502753506
R03_F03,3,3,12,Cr,1,False,12,12.0,0.5,0.1873622854012893
R03_F03,3,3,12,Zn,1,False,4,4.0,0.5,1.0
R03_F03,3,3,12,V,0,False,0,,0.5,
R03_F03,3,3,12,Ti,1,False,6,6.0,0.5,0.3418499207881266
R03_F03,3,3,12,Zr,1,False,10,10.0,0.5,0.2534670298315737
R03_F03,3,3,12,Li,0,False,0,,0.5,
R03_F03,3,3,12,Ni,0,False,0,,0.5,
R03_F03,3,3,12,Be,0,False,0,,0.5,
R03_F03,3,3,12,Sc,1,False,11,11.0,0.5,0.2397644314908734
R03_F03,3,3,12,Tsol,1,True,1,1.0,0.5,0.6534519263523877
R03_F03,3,3,12,Tage,1,True,2,2.0,0.5,0.4358520660901319
R03_F03,3,3,12,tage,1,True,3,3.0,0.5,0.1591580084525911
R03_F03,3,3,13,Si,1,False,7,7.0,0.75,0.3384656148077242
R03_F03,3,3,13,Fe,1,False,8,8.0,0.75,0.3381242144786885
R03_F03,3,3,13,Cu,1,False,10,10.0,0.75,0.3037239402639506
R03_F03,3,3,13,Mn,0,False,0,,0.75,
R03_F03,3,3,13,Mg,1,False,5,5.0,0.75,0.709303902688839
R03_F03,3,3,13,Cr,1,False,12,12.0,0.75,0.229422332920638
